order_id,customer_id,order_date,amount,product_category
5656,1508.0,2024-08-14,101.93,books
5657,1191.0,2023-12-31,144.34,clothing
5658,1915.0,2024-09-25,144.35,toys
5659,1074.0,2024-12-30,97.84,clothing
5660,1591.0,2025-09-18,,home
5661,1325.0,2023-11-15,499.06,home
5662,1380.0,2024-04-08,109.36,clothing
5663,1899.0,2024-11-05,170.24,toys
5664,1804.0,2024-11-08,375.36,sports
5666,1292.0,2024-12-04,388.45,sports
5667,1542.0,2025-02-01,232.34,sports
5668,1804.0,2025-08-18,210.66,sports
5669,1292.0,2025-06-21,119.21,electronics
5670,1490.0,2024-08-29,160.91,home
5671,1288.0,2024-08-02,72.91,clothing
5672,1486.0,2025-09-26,,home
5673,1595.0,2025-09-16,457.75,electronics
5674,1917.0,2024-10-31,40.54,electronics
5675,1583.0,2025-06-01,123.6,sports
5676,1869.0,2025-04-25,416.67,toys
5677,1103.0,2025-11-01,333.22,sports
5678,1846.0,2025-10-15,237.4,clothing
5679,1912.0,2024-05-18,398.62,clothing
5680,1604.0,2024-04-22,456.29,toys
5681,1684.0,2024-10-28,432.35,home
5682,1164.0,2024-09-19,467.53,sports
5683,1686.0,2025-01-19,46.47,toys
5684,1036.0,2025-11-04,342.29,clothing
5685,1893.0,2024-04-25,20.37,toys
5686,1088.0,2025-07-07,494.79,books
5687,1769.0,2024-04-19,270.88,toys
5688,1669.0,2024-04-15,185.41,electronics
5689,1226.0,2024-08-24,356.69,sports
5690,1723.0,2024-08-23,430.18,electronics
5691,1275.0,2025-08-17,311.18,books
5692,1784.0,2024-08-03,383.61,sports
5693,1959.0,2025-08-19,202.69,books
5694,1570.0,2024-11-18,92.62,sports
5696,1506.0,2023-12-14,371.58,books
5697,1129.0,2025-01-02,492.07,home
5698,1642.0,2025-04-15,423.3,electronics
5699,1546.0,2025-04-02,429.18,sports
5700,1983.0,2025-07-22,378.0,books
5701,1883.0,2024-12-26,51.71,books
5702,1787.0,2024-12-24,337.91,home
5703,1482.0,2024-12-31,160.01,home
5704,1958.0,2025-01-01,52.93,clothing
5705,1799.0,2024-09-17,78.66,electronics
5706,1314.0,2023-12-12,285.36,books
5707,1278.0,2024-07-11,175.47,books
5708,1489.0,2024-04-02,348.73,electronics
5709,1870.0,2025-09-08,201.63,books
5710,1830.0,2024-09-13,30.98,toys
5711,1788.0,2024-03-05,453.03,electronics
5712,1979.0,2025-07-03,423.87,clothing
5713,1391.0,2024-01-09,24.59,toys
5714,1287.0,2025-06-24,482.88,clothing
5715,1810.0,2024-10-04,107.92,books
5716,1698.0,2024-01-26,29.03,home
5717,1648.0,2024-04-23,66.59,sports
5718,1265.0,2024-04-29,6.86,sports
5719,1351.0,2023-12-27,11.4,books
5720,1459.0,2025-09-16,200.98,toys
5721,1077.0,2024-01-26,318.07,electronics
5722,1271.0,2025-06-17,283.44,toys
5723,1309.0,2025-09-23,258.32,sports
5724,1907.0,2024-06-07,467.78,books
5725,1739.0,2025-10-22,178.4,home
5726,1255.0,2025-10-07,315.09,clothing
5727,1084.0,2025-01-08,446.16,sports
5728,1992.0,2024-09-12,62.86,home
5729,1657.0,2024-03-14,452.7,clothing
5731,1942.0,2025-07-22,81.42,electronics
5732,1950.0,2025-04-06,459.17,clothing
5733,1610.0,2025-03-22,287.83,clothing
5734,1311.0,2025-01-10,38.74,sports
5735,1501.0,2023-12-24,395.47,electronics
5736,1035.0,2023-12-18,66.37,home
5737,1440.0,2025-04-12,308.27,home
5738,1885.0,2024-08-01,267.45,books
5739,1419.0,2025-03-29,52.04,books
5740,1823.0,2025-04-15,15.31,books
5741,1601.0,2025-10-29,287.84,books
5742,1868.0,2025-09-09,5.06,clothing
5743,1429.0,2024-02-07,388.01,clothing
5744,1869.0,2024-09-25,38.21,clothing
5745,1838.0,2024-06-11,412.83,electronics
5746,1178.0,2025-08-04,406.29,sports
5748,1316.0,2025-10-29,266.85,books
5749,1842.0,2024-09-12,156.64,sports
5750,1053.0,2024-08-09,130.98,clothing
5751,1509.0,2025-02-23,200.03,clothing
5752,1087.0,2025-04-06,110.37,books
5753,1617.0,2025-04-02,478.72,books
5754,1564.0,2024-11-11,313.75,books
5755,1206.0,2025-05-31,304.47,sports
5756,1784.0,2023-12-08,59.73,toys
5757,1249.0,2024-04-25,151.1,electronics
5758,1764.0,2025-09-25,479.59,toys
5759,1699.0,2024-01-26,6.81,toys
5760,1072.0,2025-10-20,194.87,books
5761,1552.0,2025-08-29,400.79,sports
5762,1440.0,2024-01-13,39.84,home
5763,1562.0,2025-05-05,39.25,sports
5764,1034.0,2023-11-23,95.72,home
5765,1213.0,2024-09-13,139.97,home
5766,1171.0,2025-08-10,295.87,sports
5767,1802.0,2024-01-09,27.59,clothing
5768,1540.0,2025-01-12,103.83,electronics
5769,1062.0,2024-01-31,23.47,clothing
5770,1305.0,2025-05-08,390.61,electronics
5771,1662.0,2025-02-16,38.4,books
5772,1998.0,2025-04-15,41.95,books
5773,1778.0,2024-08-14,298.88,home
5774,1376.0,2024-10-16,164.58,clothing
5775,1921.0,2025-05-15,231.15,sports
5776,1694.0,2024-10-22,356.54,toys
5777,1513.0,2024-01-08,430.24,sports
5778,1986.0,2025-01-31,327.22,sports
5779,1119.0,2025-08-23,291.69,sports
5780,1174.0,2025-09-24,27.58,toys
5781,1710.0,2024-11-19,377.38,books
5783,1483.0,2024-01-04,199.13,clothing
5784,1803.0,2025-06-20,163.81,sports
5785,1781.0,2025-02-25,138.76,electronics
5787,1970.0,2025-05-25,172.7,books
5788,1427.0,2024-12-04,361.71,sports
5789,1811.0,2025-10-07,115.8,sports
5790,1840.0,2024-06-28,237.6,home
5791,1951.0,2025-07-18,456.9,toys
5792,1270.0,2024-04-12,346.11,electronics
5793,1319.0,2024-05-20,395.46,sports
5794,1346.0,2024-11-27,318.82,toys
5795,1397.0,2025-07-23,14.8,home
5796,1601.0,2025-05-13,490.94,clothing
5798,1827.0,2025-02-10,344.39,electronics
5799,1580.0,2025-07-22,469.33,home
5800,1405.0,2025-01-04,244.11,clothing
5801,1415.0,2024-03-12,116.63,toys
5802,1793.0,2025-01-30,140.95,sports
5803,1198.0,2025-07-24,431.74,electronics
5804,1002.0,2025-05-31,72.17,home
5805,1008.0,2025-10-03,254.31,toys
5806,1679.0,2025-04-21,252.71,electronics
5807,1639.0,2024-08-08,302.69,home
5808,1261.0,2025-04-22,204.39,toys
5809,1280.0,2024-07-11,321.51,electronics
5810,1215.0,2024-01-03,87.51,books
5811,1371.0,2025-05-29,471.07,clothing
5812,1924.0,2023-12-21,148.48,toys
5813,1795.0,2024-10-12,307.97,books
5814,1772.0,2025-10-13,242.67,books
5815,1019.0,2024-07-26,231.44,electronics
5816,1657.0,2025-06-24,432.77,clothing
5817,1212.0,2024-09-30,489.71,home
5818,1676.0,2024-04-30,117.68,toys
5819,1720.0,2024-08-15,498.61,books
5820,1427.0,2024-10-10,121.62,books
5821,1859.0,2024-09-19,193.16,sports
5822,1136.0,2025-03-22,5.18,sports
5823,1492.0,2024-07-01,91.13,books
5824,1761.0,2025-10-14,315.77,books
5825,1231.0,2023-11-25,162.33,sports
5826,1837.0,2024-02-06,480.14,toys
5827,1621.0,2025-01-21,29.86,clothing
5828,1697.0,2025-06-28,302.24,home
5829,1833.0,2023-12-13,236.43,electronics
5830,1887.0,2024-02-14,158.52,sports
5831,1395.0,2025-04-09,293.13,sports
5832,1190.0,2024-10-18,,electronics
5833,1245.0,2025-08-21,169.09,toys
5834,1315.0,2024-05-28,38.26,clothing
5835,1006.0,2025-08-30,162.38,toys
5836,1484.0,2024-09-02,338.58,sports
5837,1349.0,2024-05-20,231.53,sports
5838,1087.0,2024-10-19,352.69,books
5839,1075.0,2025-06-20,85.25,toys
5840,1968.0,2024-07-15,164.89,toys
5841,1879.0,2024-08-17,21.89,books
5842,1615.0,2025-06-30,233.21,electronics
5843,1478.0,2024-08-22,310.09,sports
5844,1430.0,2025-03-04,264.28,toys
5845,1617.0,2024-09-20,211.32,home
5846,1115.0,2023-12-22,94.55,sports
5847,1326.0,2025-10-25,19.32,toys
5848,1375.0,2025-02-26,250.7,sports
5849,1400.0,2024-04-25,216.84,electronics
5850,1308.0,2025-07-07,391.64,toys
5851,1122.0,2024-07-07,192.92,electronics
5852,1243.0,2024-12-14,146.54,sports
5853,1856.0,2024-10-13,435.78,clothing
5854,1016.0,2024-11-25,122.43,sports
5855,1719.0,2024-09-18,468.17,home
5856,1898.0,2025-10-14,148.74,clothing
5857,1091.0,2024-12-19,189.16,electronics
5858,1702.0,2024-01-02,25.4,electronics
5859,1345.0,2024-04-09,429.59,clothing
5860,1083.0,2024-11-05,292.83,electronics
5861,1925.0,2024-10-10,310.4,clothing
5862,1897.0,2025-02-25,441.55,toys
5863,1130.0,2025-07-07,328.39,toys
5864,1090.0,2024-05-05,268.66,toys
5865,1297.0,2024-12-28,161.23,home
5866,1538.0,2025-10-24,211.28,electronics
5867,1044.0,2024-07-09,317.94,clothing
5868,1882.0,2024-04-01,26.96,home
5869,1859.0,2025-01-09,385.31,home
5870,1822.0,2024-06-19,289.68,sports
5871,1228.0,2025-10-12,217.43,toys
5872,1770.0,2024-12-15,38.88,toys
5873,1322.0,2024-10-30,171.6,books
5874,1171.0,2025-01-04,466.16,electronics
5875,1867.0,2024-10-18,204.06,electronics
5876,1021.0,2025-09-14,189.4,electronics
5877,1374.0,2023-12-06,447.04,electronics
5879,1531.0,2024-08-18,191.97,electronics
5880,1606.0,2024-06-21,480.64,toys
5881,1024.0,2024-05-19,375.47,electronics
5882,1085.0,2024-05-14,115.16,clothing
5883,1720.0,2025-06-07,125.23,electronics
5884,1641.0,2024-11-09,116.15,clothing
5885,1529.0,2024-03-11,436.49,clothing
5886,1138.0,2024-05-04,82.07,toys
5887,1631.0,2025-07-17,351.35,toys
5888,1249.0,2025-04-30,361.89,electronics
5889,1055.0,2025-08-07,162.72,sports
5890,1918.0,2024-03-29,248.16,toys
5891,1633.0,2024-04-10,340.82,electronics
5892,1347.0,2025-04-30,296.61,electronics
5893,1882.0,2023-11-14,402.22,books
5894,1925.0,2025-08-13,30.97,electronics
5895,1395.0,2025-05-17,280.09,electronics
5896,1848.0,2024-05-08,291.12,sports
5897,1450.0,2025-03-12,387.05,toys
5898,1325.0,2023-12-14,181.41,sports
5899,1101.0,2025-11-06,108.84,books
5900,1991.0,2024-10-15,452.84,toys
5901,1254.0,2025-05-17,347.69,sports
5902,1079.0,2025-04-12,77.21,electronics
5903,1532.0,2024-02-05,291.04,clothing
5904,1757.0,2025-02-16,376.28,toys
5905,1551.0,2024-12-09,305.58,books
5906,1639.0,2024-11-06,364.48,home
5907,1238.0,2025-05-28,274.64,books
5908,1469.0,2024-09-23,496.45,sports
5909,1159.0,2024-01-26,187.17,toys
5910,1801.0,2024-09-05,64.89,toys
5911,1372.0,2025-04-08,485.86,sports
5912,1270.0,2024-12-23,15.92,books
5913,1234.0,2024-05-02,428.99,sports
5914,1368.0,2025-06-17,261.67,home
5915,1638.0,2024-08-13,152.46,home
5916,1087.0,2025-05-26,148.7,electronics
5917,1520.0,2024-10-18,299.4,electronics
5918,1048.0,2025-09-16,487.05,clothing
5919,1740.0,2025-05-26,490.12,clothing
5920,1097.0,2024-01-09,211.71,sports
5921,1730.0,2024-09-05,462.3,clothing
5922,1584.0,2024-07-22,437.75,electronics
5923,1186.0,2024-06-02,475.91,toys
5925,1131.0,2024-05-10,470.04,books
5926,1880.0,2024-01-31,492.25,clothing
5927,1843.0,2024-07-06,221.06,toys
5928,1458.0,2024-08-13,278.25,toys
5929,1319.0,2024-09-17,41.75,electronics
5930,1357.0,2024-06-01,474.13,toys
5931,1229.0,2025-05-23,237.89,electronics
5932,1918.0,2025-01-29,73.86,clothing
5933,1713.0,2025-03-14,190.04,toys
5934,1707.0,2023-12-11,420.22,home
5935,1230.0,2025-11-05,207.94,clothing
5936,1162.0,2024-07-26,300.48,home
5937,1859.0,2024-04-08,406.67,electronics
5938,1158.0,2024-10-06,53.13,sports
5939,1578.0,2024-06-12,274.47,toys
5940,1003.0,2024-08-03,216.97,home
5941,1809.0,2024-08-24,480.88,toys
5942,1083.0,2025-09-12,228.75,electronics
5943,1787.0,2024-08-15,265.91,books
5944,1826.0,2025-01-20,76.24,electronics
5945,1817.0,2024-05-23,,sports
5946,1968.0,2023-11-18,312.71,home
5947,1426.0,2024-01-14,77.34,home
5948,1024.0,2025-08-17,347.79,sports
5949,1524.0,2024-12-26,315.55,electronics
5950,1222.0,2024-12-21,8.57,toys
5951,1628.0,2025-03-08,99.93,toys
5952,1308.0,2025-02-12,235.36,books
5953,1402.0,2023-11-18,380.54,toys
5954,1985.0,2024-06-12,347.64,sports
5955,1418.0,2024-03-17,23.11,clothing
5956,1942.0,2024-06-07,199.33,home
5957,1548.0,2023-12-19,214.92,sports
5958,1725.0,2023-12-27,455.68,home
5959,1950.0,2025-09-16,241.58,sports
5960,1350.0,2025-11-07,23.69,books
5961,1527.0,2025-02-21,241.91,home
5962,1682.0,2024-11-22,432.61,electronics
5963,1425.0,2024-10-09,355.32,sports
5964,1256.0,2024-08-04,59.38,home
5965,1527.0,2025-04-26,10.78,electronics
5966,1952.0,2024-09-25,347.53,clothing
5967,1640.0,2024-07-31,283.73,books
5968,1867.0,2025-09-18,142.45,toys
5969,1276.0,2023-11-21,248.83,home
5970,1916.0,2025-04-06,21.86,sports
5971,1451.0,2024-01-31,148.02,sports
5972,1821.0,2024-10-25,442.03,books
5974,1815.0,2024-02-15,152.85,home
5975,1435.0,2025-06-23,45.31,toys
5976,1656.0,2025-10-27,251.59,books
5977,1847.0,2023-11-29,40.91,home
5978,1649.0,2025-01-06,412.74,books
5979,1582.0,2024-12-28,115.37,electronics
5980,1736.0,2024-07-14,49.46,clothing
5981,1126.0,2025-08-01,329.0,books
5982,1261.0,2025-06-09,230.52,clothing
5984,1308.0,2025-03-16,,home
5985,1906.0,2024-07-25,487.34,clothing
5986,1542.0,2024-01-08,150.46,home
5988,1586.0,2025-08-19,232.69,toys
5989,1549.0,2024-05-05,476.69,sports
5990,1865.0,2024-03-27,82.83,clothing
5991,1464.0,2024-10-29,340.84,books
5992,1663.0,2024-08-10,37.3,books
5993,1212.0,2024-02-08,435.69,clothing
5994,1886.0,2024-09-10,73.45,toys
5995,1684.0,2023-11-10,351.89,home
5996,1369.0,2024-10-24,395.85,clothing
5997,1439.0,2025-11-05,365.67,toys
5998,1766.0,2024-12-29,147.91,books
5999,1691.0,2025-04-09,270.32,sports
6000,1866.0,2024-02-12,385.28,home
6001,1859.0,2024-01-20,168.05,electronics
6002,1616.0,2024-08-21,223.43,clothing
6003,1691.0,2024-07-04,107.97,electronics
6004,1247.0,2024-07-27,244.91,home
6005,1767.0,2024-08-28,179.52,electronics
6006,1306.0,2024-11-20,401.33,electronics
6007,1019.0,2024-01-19,200.44,toys
6008,1900.0,2024-03-01,435.73,toys
6009,1053.0,2024-05-25,100.28,books
6010,1310.0,2025-03-07,77.39,home
6011,1809.0,2025-03-03,198.01,toys
6012,1071.0,2024-03-05,238.76,clothing
6013,1796.0,2024-04-24,327.12,home
6014,1881.0,2023-12-26,445.01,electronics
6015,1180.0,2024-09-18,414.7,home
6016,1399.0,2025-05-12,95.52,books
6017,1273.0,2025-03-17,176.32,clothing
6018,1373.0,2024-03-07,352.84,sports
6019,1395.0,2024-11-29,15.99,clothing
6020,1038.0,2024-03-31,9.06,sports
6021,1060.0,2023-11-26,209.11,books
6022,1065.0,2024-07-29,229.82,electronics
6023,1626.0,2024-04-22,308.74,books
6024,1063.0,2024-10-19,372.65,clothing
6025,1856.0,2024-08-03,126.6,electronics
6026,1908.0,2024-03-12,473.46,toys
6027,1554.0,2024-02-16,136.4,electronics
6028,1563.0,2025-10-12,194.88,home
6029,1207.0,2024-03-25,101.61,home
6030,1694.0,2024-11-19,26.38,sports
6031,1206.0,2025-07-01,121.4,toys
6033,1823.0,2025-08-21,267.17,electronics
6034,1146.0,2024-08-24,77.73,home
6035,1568.0,2024-07-24,257.3,home
6036,1344.0,2024-04-22,278.76,home
6037,1876.0,2024-06-18,64.16,toys
6038,1483.0,2024-01-27,264.84,electronics
6039,1741.0,2024-04-12,152.5,books
6040,1812.0,2025-02-19,385.8,toys
6041,1214.0,2024-08-29,447.8,clothing
6042,1943.0,2024-08-15,55.92,sports
6043,1534.0,2023-12-25,142.85,toys
6044,1439.0,2024-07-24,79.22,books
6045,1225.0,2025-08-27,308.08,clothing
6046,1441.0,2025-04-17,469.92,electronics
6048,1073.0,2024-09-27,313.55,toys
6049,1492.0,2024-08-22,487.12,electronics
6050,1916.0,2024-06-03,368.23,sports
6051,1208.0,2024-04-13,332.34,electronics
6052,1894.0,2024-04-19,496.27,sports
6053,1038.0,2024-08-02,265.43,home
6054,1737.0,2024-10-27,219.92,home
6055,1137.0,2025-01-13,222.17,home
6056,1686.0,2024-07-02,310.26,electronics
6057,1858.0,2023-11-14,156.41,home
6058,1001.0,2025-09-19,243.15,books
6059,1819.0,2025-03-09,216.21,home
6060,1677.0,2024-05-10,265.95,sports
6061,1932.0,2025-10-22,286.36,electronics
6062,1948.0,2024-05-06,173.17,sports
6063,1199.0,2024-07-19,179.81,electronics
6064,1961.0,2025-03-14,383.37,home
6065,1429.0,2024-04-22,178.72,books
6066,1805.0,2024-05-08,239.24,toys
6067,1844.0,2024-09-04,7.25,sports
6068,1083.0,2024-05-03,447.81,electronics
6069,1399.0,2024-11-09,279.49,toys
6070,1202.0,2024-12-31,279.98,toys
6071,1892.0,2024-05-29,14.43,toys
6072,1736.0,2024-03-06,303.12,toys
6073,1757.0,2025-07-19,125.03,toys
6074,1579.0,2025-02-26,427.09,home
6075,1647.0,2024-12-02,457.98,electronics
6076,1728.0,2024-08-13,474.12,books
6077,1209.0,2024-09-23,78.01,toys
6078,1103.0,2024-08-06,498.38,electronics
6079,1985.0,2024-05-15,413.16,books
6080,1912.0,2024-12-27,169.05,toys
6081,1366.0,2024-11-25,87.42,books
6082,1975.0,2024-11-18,273.08,electronics
6083,1960.0,2024-02-14,452.15,clothing
6084,1425.0,2024-01-18,153.88,books
6085,1672.0,2025-03-23,158.19,home
6086,1216.0,2025-01-15,72.28,sports
6087,1316.0,2025-06-27,249.52,books
6088,1938.0,2024-08-08,27.05,books
6089,1584.0,2025-05-21,367.55,home
6090,1270.0,2025-05-21,122.14,sports
6091,1259.0,2024-01-24,319.58,toys
6092,1656.0,2025-06-04,105.38,toys
6093,1155.0,2024-02-12,109.96,toys
6094,1053.0,2025-06-11,489.54,toys
6095,1195.0,2024-01-15,470.12,sports
6096,1393.0,2023-12-02,99.52,toys
6097,1857.0,2025-11-04,288.68,home
6098,1964.0,2025-09-01,113.27,toys
6099,1339.0,2025-04-26,185.46,clothing
6100,1148.0,2024-06-29,425.73,sports
6101,1673.0,2024-03-02,194.92,books
6102,1339.0,2025-08-11,189.77,electronics
6103,1836.0,2024-04-25,136.28,sports
6104,1589.0,2024-12-24,113.95,books
6105,1549.0,2025-01-09,179.4,toys
6106,1198.0,2025-05-22,18.43,books
6107,1919.0,2024-04-01,361.45,electronics
6108,1316.0,2025-04-02,233.61,clothing
6109,1652.0,2024-04-14,222.86,sports
6110,1114.0,2024-09-18,67.45,electronics
6111,1064.0,2025-11-06,189.4,sports
6112,1874.0,2024-07-23,81.86,toys
6113,1079.0,2024-07-19,347.59,books
6114,1082.0,2025-04-13,41.52,clothing
6115,1997.0,2024-05-13,212.16,electronics
6116,1183.0,2024-12-21,34.81,electronics
6117,1635.0,2024-12-29,213.82,electronics
6118,1084.0,2024-08-12,33.6,books
6119,1324.0,2025-03-29,486.86,toys
6120,1534.0,2025-08-09,376.86,clothing
6121,1840.0,2024-03-25,117.66,toys
6122,1754.0,2025-09-01,319.83,home
6123,1562.0,2024-07-06,482.24,clothing
6124,1783.0,2025-02-23,282.5,home
6125,1428.0,2024-05-17,327.8,electronics
6126,1105.0,2024-07-08,325.02,books
6127,1927.0,2025-07-07,93.61,toys
6128,1140.0,2025-03-15,212.23,clothing
6129,1009.0,2024-07-05,266.04,home
6130,1453.0,2024-09-20,297.85,clothing
6131,1345.0,2023-11-13,311.68,electronics
6132,1648.0,2025-05-16,198.79,sports
6133,1690.0,2025-03-19,,sports
6134,1763.0,2024-05-15,62.63,books
6135,1728.0,2025-01-28,431.63,clothing
6136,1912.0,2024-07-18,355.48,electronics
6137,1173.0,2024-06-10,493.38,clothing
6138,1281.0,2025-06-17,57.03,toys
6139,1381.0,2024-07-21,81.13,toys
6140,1499.0,2024-02-04,358.61,toys
6141,1064.0,2025-05-31,498.74,home
6143,1979.0,2024-12-26,486.84,books
6144,1365.0,2025-04-11,373.03,electronics
6145,1991.0,2025-09-26,260.52,electronics
6146,1475.0,2025-07-18,227.64,books
6147,1959.0,2025-02-14,250.13,sports
6148,1032.0,2025-03-29,73.49,toys
6149,1793.0,2024-04-19,488.86,toys
6150,1521.0,2024-01-15,112.58,toys
6151,1272.0,2023-12-24,99.33,sports
6152,1517.0,2024-07-25,276.38,clothing
6153,1464.0,2025-10-29,126.53,clothing
6154,1465.0,2025-07-08,433.38,books
6155,1830.0,2023-11-14,344.94,sports
6156,1232.0,2024-07-16,233.44,home
6157,1354.0,2023-11-20,21.42,sports
6158,1468.0,2024-10-17,71.13,books
6159,1317.0,2024-01-07,271.28,electronics
6160,1260.0,2025-09-21,240.25,books
6162,1533.0,2024-08-02,114.42,books
6163,1664.0,2024-10-03,252.94,clothing
6164,1391.0,2025-01-17,445.65,books
6165,1461.0,2023-12-12,328.5,home
6166,1894.0,2024-07-10,415.78,books
6167,1508.0,2024-09-03,145.52,sports
6168,1007.0,2025-10-06,472.0,electronics
6169,1942.0,2025-03-11,215.06,toys
6170,1063.0,2023-11-19,175.41,toys
6171,1962.0,2024-04-24,38.38,toys
6172,1406.0,2024-04-22,419.95,clothing
6174,1445.0,2024-10-18,72.52,home
6175,1682.0,2024-08-07,356.06,home
6176,1839.0,2025-01-04,213.29,electronics
6177,1964.0,2024-11-09,257.87,books
6178,1480.0,2024-03-19,86.62,books
6179,1158.0,2023-11-12,86.98,toys
6180,1925.0,2024-06-26,254.28,books
6181,1807.0,2025-10-14,481.05,books
6182,1305.0,2025-04-30,126.99,electronics
6183,1109.0,2025-10-24,146.51,clothing
6184,1741.0,2024-04-05,181.3,home
6185,1815.0,2024-12-07,40.98,sports
6186,1333.0,2024-09-18,438.33,electronics
6187,1494.0,2024-12-01,332.85,home
6188,1283.0,2024-08-04,284.25,electronics
6189,1802.0,2025-08-12,123.67,books
6190,1023.0,2024-01-24,146.86,toys
6191,1836.0,2025-06-28,167.39,sports
6192,1264.0,2024-02-07,495.28,toys
6193,1595.0,2024-01-13,169.28,toys
6194,1170.0,2025-06-02,349.46,books
6195,1792.0,2024-11-25,197.82,clothing
6196,1422.0,2024-01-30,158.75,toys
6197,1300.0,2024-06-04,228.49,home
6198,1338.0,2024-03-20,21.12,electronics
6199,1355.0,2025-08-18,72.65,clothing
6200,1919.0,2024-03-27,340.24,sports
6201,1712.0,2025-04-14,412.56,clothing
6202,1942.0,2025-06-30,493.89,sports
6203,1533.0,2024-04-19,465.35,toys
6204,1190.0,2024-02-25,317.13,books
6205,1057.0,2024-04-13,358.81,electronics
6206,1241.0,2025-07-30,264.46,clothing
6207,1897.0,2024-11-09,159.34,toys
6208,1705.0,2025-04-05,220.84,toys
6209,1203.0,2025-01-06,348.07,clothing
6210,1257.0,2025-03-29,372.88,clothing
6211,1747.0,2025-09-09,118.17,books
6212,1250.0,2024-03-29,499.14,toys
6214,1573.0,2023-12-09,177.18,clothing
6215,1110.0,2024-07-31,22.55,electronics
6216,1156.0,2024-08-22,68.56,home
6217,1305.0,2025-06-30,402.1,books
6218,1359.0,2024-05-03,380.87,home
6219,1729.0,2025-01-03,117.04,home
6220,1258.0,2025-02-19,377.88,toys
6221,1539.0,2025-07-13,,sports
6222,1810.0,2025-04-18,319.84,clothing
6223,1366.0,2024-10-31,425.28,books
6224,1763.0,2023-12-07,256.24,books
6225,1864.0,2024-12-24,283.02,toys
6226,1986.0,2025-10-02,220.07,clothing
6227,1290.0,2025-09-26,178.47,sports
6228,1875.0,2024-10-15,67.25,toys
6229,1164.0,2025-03-22,351.84,books
6230,1480.0,2024-06-02,487.84,clothing
6231,1429.0,2025-11-06,341.94,home
6232,1559.0,2025-04-07,365.57,electronics
6233,1617.0,2024-02-02,74.58,sports
6234,1500.0,2025-05-10,272.94,electronics
6235,1852.0,2025-04-19,289.21,electronics
6236,1336.0,2023-11-12,401.03,books
6237,1957.0,2025-08-21,432.17,electronics
6238,1488.0,2024-10-17,446.03,home
6239,1906.0,2024-07-06,196.84,toys
6240,1041.0,2025-02-16,184.77,sports
6241,1153.0,2024-08-11,98.8,electronics
6242,1612.0,2024-02-05,73.43,electronics
6243,1047.0,2023-12-03,424.47,home
6244,1487.0,2025-04-01,130.1,books
6245,1121.0,2024-01-05,31.54,home
6246,1527.0,2024-12-28,46.25,sports
6247,1186.0,2024-01-08,431.61,books
6248,1075.0,2024-01-28,249.01,books
6249,1433.0,2024-04-26,464.62,books
6250,1915.0,2025-09-11,330.91,clothing
6251,1047.0,2025-07-02,346.08,sports
6252,1031.0,2025-04-06,448.15,toys
6253,1751.0,2025-08-19,99.42,clothing
6254,1809.0,2023-11-12,86.84,books
6257,1012.0,2024-09-16,74.26,books
6258,1818.0,2024-09-05,439.01,clothing
6259,1019.0,2025-06-14,31.29,toys
6260,1300.0,2024-11-02,420.07,home
6261,1319.0,2024-11-01,281.0,home
6262,1650.0,2024-04-13,412.39,sports
6263,1183.0,2024-06-21,135.94,electronics
6264,1625.0,2025-05-03,136.86,toys
6265,1938.0,2024-11-15,133.32,books
6266,1187.0,2025-08-18,359.93,electronics
6267,1684.0,2024-05-04,84.68,books
6268,1239.0,2025-04-07,185.38,electronics
6269,1917.0,2025-01-17,273.01,home
6270,1269.0,2025-06-01,166.93,electronics
6271,1870.0,2024-12-12,41.92,sports
6272,1496.0,2024-07-29,323.34,clothing
6273,1325.0,2025-04-21,103.64,electronics
6274,1854.0,2024-03-26,473.91,electronics
6275,1823.0,2025-02-20,40.9,toys
6276,1091.0,2024-07-08,455.51,electronics
6277,1949.0,2024-07-06,287.61,home
6278,1913.0,2024-05-27,151.55,books
6279,1487.0,2025-03-21,422.61,electronics
6280,1620.0,2025-04-19,394.64,books
6281,1191.0,2024-08-01,492.0,clothing
6282,1989.0,2024-03-17,93.27,electronics
6283,1388.0,2024-05-04,98.87,books
6284,1418.0,2025-02-25,107.22,clothing
6285,1176.0,2025-09-29,133.27,clothing
6286,1691.0,2024-03-31,247.21,home
6287,1587.0,2024-05-11,192.63,clothing
6288,1052.0,2024-10-01,259.52,home
6290,1980.0,2024-02-20,277.89,sports
6291,1508.0,2024-07-26,65.02,books
6292,1985.0,2025-09-22,414.84,clothing
6293,1529.0,2025-06-01,258.71,sports
6294,1376.0,2024-10-02,153.68,clothing
6295,1150.0,2024-09-09,243.71,toys
6296,1191.0,2024-09-01,88.54,home
6297,1259.0,2024-12-11,115.72,books
6298,1993.0,2024-07-26,434.53,home
6299,1105.0,2024-03-20,136.52,toys
6300,1626.0,2024-07-04,294.28,home
6301,1775.0,2023-11-22,261.83,books
6302,1769.0,2024-09-14,435.53,books
6304,1237.0,2024-08-05,361.28,clothing
6305,1574.0,2025-04-25,472.24,books
6306,1780.0,2023-12-29,342.12,home
6307,1641.0,2025-07-05,440.92,home
6308,1802.0,2025-10-16,286.4,home
6309,1461.0,2024-09-27,296.37,home
6310,1937.0,2025-09-09,322.73,toys
6311,1660.0,2025-03-06,84.26,books
6312,1485.0,2025-08-07,349.7,books
6313,1771.0,2025-11-07,93.14,electronics
